lecturer_id,lecturer_name,faculty_code,faculty_name,scopus_author_id,latest_snapshot_month,publication_count_total,citation_count_total,h_index,publication_delta_month,citation_delta_month,api_status,notes
FIB_SCARLETINA_VIDYAYANI_EKA_S_S_M_HUM,"SCARLETINA VIDYAYANI EKA, S.S., M.Hum.",FIB,,,2026-03,0,0,0,0,0,IMPORTED,
FIB_SITI_KHUSNUL_KHOTIMAH_S_S_M_A,"SITI KHUSNUL KHOTIMAH, S.S., M.A.",FIB,,,2026-03,0,0,0,0,0,IMPORTED,
FIB_SITI_ZURINANI_S_ANT_M_A,"SITI ZURINANI, S.Ant., M.A.",FIB,,,2026-03,0,0,0,0,0,IMPORTED,
FIB_SRI_UTAMI_BUDI_S_S_M_A,"SRI UTAMI BUDI, S.S., M.A.",FIB,,,2026-03,0,0,0,0,0,IMPORTED,
FIB_TIMARA_QONITA_S_S_M_SC,"TIMARA QONITA, S.S., M.Sc.",FIB,,,2026-03,0,0,0,0,0,IMPORTED,
FIB_VANDA_HARDINATA_S_PD_M_PD,"VANDA HARDINATA, S.Pd., M.Pd.",FIB,,,2026-03,0,0,0,0,0,IMPORTED,
FIB_VERY_ERAWANTO_S_S_M_PD_I,"VERY ERAWANTO, S.S., M.Pd.I.",FIB,,,2026-03,0,0,0,0,0,IMPORTED,
FIB_WIDYA_CATERINE_PERDHANI_S_PD_M_PD,"WIDYA CATERINE PERDHANI, S.Pd., M.Pd.",FIB,,,2026-03,0,0,0,0,0,IMPORTED,
FIB_WIRANTO_AJI_DEWANDONO_S_PD_M_PD,"WIRANTO AJI DEWANDONO, S.Pd., M.Pd.",FIB,,,2026-03,0,0,0,0,0,IMPORTED,
FIB_YOHANES_PADMO_ADI_NUGROHO_S_S_M_HUM,"YOHANES PADMO ADI NUGROHO, S.S., M.Hum.",FIB,,,2026-03,0,0,0,0,0,IMPORTED,
FIKES_NS_MULADEFI_CHOIRIYAH_S_KEP_M_KEP,"Ns. MULADEFI CHOIRIYAH, S.Kep., M.Kep.",FIKES,,,2026-03,0,0,0,0,0,IMPORTED,
FILKOM_ANIS_RAHMAWATI_AMNA_S_KOM_MBA_M_KOM_PH_D,"ANIS RAHMAWATI AMNA, S.Kom., MBA., M.Kom., Ph.D.",FILKOM,,,2026-03,0,0,0,0,0,IMPORTED,
FILKOM_HARIZ_FARISI_S_KOM_M_T,"HARIZ FARISI, S.Kom., M.T.",FILKOM,,,2026-03,0,0,0,0,0,IMPORTED,
FILKOM_INTAN_SARTIKA_ERIS_MAGHFIROH_S_E_M_B_A,"INTAN SARTIKA ERIS MAGHFIROH, S.E., M.B.A.",FILKOM,,,2026-03,0,0,0,0,0,IMPORTED,
FILKOM_NASER_JAWAS_S_T_M_KOM_PH_D,"NASER JAWAS, S.T., M.Kom., Ph.D.",FILKOM,,,2026-03,0,0,0,0,0,IMPORTED,
FISIP_ABDULLAH_S_SOS_M_HUB_INT,"ABDULLAH, S.Sos., M.Hub.Int.",FISIP,,,2026-03,0,0,0,0,0,IMPORTED,
FISIP_AHMAD_IRFAN_FAUZI_S_IP_M_I_P,"AHMAD IRFAN FAUZI, S.IP., M.I.P.",FISIP,,,2026-03,0,0,0,0,0,IMPORTED,
FISIP_AHMAD_SUKRON_S_PD_M_IP,"AHMAD SUKRON, S.Pd., M.IP.",FISIP,,,2026-03,0,0,0,0,0,IMPORTED,
FISIP_ALBAR_ADETARY_HASIBUAN_S_FIL_I_M_PHIL,"ALBAR ADETARY HASIBUAN, S.Fil.I., M.Phil.",FISIP,,,2026-03,0,0,0,0,0,IMPORTED,
FISIP_AMIN_HERI_SUSANTO_LC_M_A_PH_D,"AMIN HERI SUSANTO, Lc., M.A., Ph.D.",FISIP,,,2026-03,0,0,0,0,0,IMPORTED,
FISIP_ANDI_SETIAWAN_S_IP_M_SI,"ANDI SETIAWAN, S.IP., M.Si.",FISIP,,,2026-03,0,0,0,0,0,IMPORTED,
FISIP_ARIEF_SETIAWAN_S_IP_MPS,"ARIEF SETIAWAN, S.IP., MPS.",FISIP,,,2026-03,0,0,0,0,0,IMPORTED,
FISIP_ASIH_PURWANTI_S_IP_M_IP,"ASIH PURWANTI, S.IP., M.IP.",FISIP,,,2026-03,0,0,0,0,0,IMPORTED,
FISIP_ASWIN_ARIYANTO_AZIS_S_IP_M_DEVST,"ASWIN ARIYANTO AZIS, S.IP., M.DevSt.",FISIP,,,2026-03,0,0,0,0,0,IMPORTED,
FISIP_AYU_KARTIKA_S_AP_M_SI,"AYU KARTIKA, S.AP., M.Si.",FISIP,,,2026-03,0,0,0,0,0,IMPORTED,
FISIP_AZIZUN_KURNIA_ILLAHI_S_I_KOM_M_A,"AZIZUN KURNIA ILLAHI, S.I.Kom.., M.A.",FISIP,,,2026-03,0,0,0,0,0,IMPORTED,
FISIP_DANO_PURBA_S_SOS_M_SOS,"DANO PURBA, S.Sos., M.SOS.",FISIP,,,2026-03,0,0,0,0,0,IMPORTED,
FISIP_DEWI_PUSPITA_RAHAYU_S_SOS_M_A,"DEWI PUSPITA RAHAYU, S.Sos., M.A.",FISIP,,,2026-03,0,0,0,0,0,IMPORTED,
FISIP_DEWI_SRI_MUSTIKASARI_S_PSI_M_SI,"DEWI SRI MUSTIKASARI, S.Psi., M.Si.",FISIP,,,2026-03,0,0,0,0,0,IMPORTED,
FISIP_DIAN_MUTMAINAH_S_IP_M_A,"DIAN MUTMAINAH, S.IP., M.A.",FISIP,,,2026-03,0,0,0,0,0,IMPORTED,
FISIP_DIDID_HARYADI_S_SOS_M_A,"DIDID HARYADI, S.Sos., M.A.",FISIP,,,2026-03,0,0,0,0,0,IMPORTED,
FISIP_DIYAH_AYU_AMALIA_AVINA_S_E_M_SI,"DIYAH AYU AMALIA AVINA, S.E., M.Si.",FISIP,,,2026-03,0,0,0,0,0,IMPORTED,
FISIP_DR_ABDUL_AZIZ_S_R_M_SI,"Dr. ABDUL AZIZ S.R., M.Si.",FISIP,,,2026-03,0,0,0,0,0,IMPORTED,
FISIP_DR_ANTONI_S_SOS_M_SI,"Dr. ANTONI, S.Sos., M.Si.",FISIP,,,2026-03,0,0,0,0,0,IMPORTED,
FISIP_DR_ARIF_MUSTAPA_S_PD_I_M_S_I,"Dr. ARIF MUSTAPA, S.Pd.I., M.S.I.",FISIP,,,2026-03,0,0,0,0,0,IMPORTED,
FISIP_DR_DEVIANA_MAYASARI_S_PD_M_SI,"Dr. DEVIANA MAYASARI, S.Pd., M.Si.",FISIP,,,2026-03,0,0,0,0,0,IMPORTED,
FISIP_DR_DRA_IKA_WIDYARINI_MLHR,"Dr. Dra. IKA WIDYARINI, MLHR.",FISIP,,,2026-03,0,0,0,0,0,IMPORTED,
FISIP_DR_DRS_FAUZI_M_SI,"Dr. Drs. FAUZI, M.Si.",FISIP,,,2026-03,0,0,0,0,0,IMPORTED,
FISIP_DR_IKA_ADITA_SILVIANDARI_S_PSI_M_PSI,"Dr. IKA ADITA SILVIANDARI, S.Psi., M.Psi..",FISIP,,,2026-03,0,0,0,0,0,IMPORTED,
FISIP_DR_IKA_RAHMA_SUSILAWATI_S_PSI_M_PSI,"Dr. IKA RAHMA SUSILAWATI, S.Psi., M.Psi.",FISIP,,,2026-03,0,0,0,0,0,IMPORTED,
FISIP_DR_VERDY_FIRMANTORO_S_I_KOM_M_I_KOM,"Dr. VERDY FIRMANTORO,  S.I.Kom., M.I.Kom.",FISIP,,,2026-03,0,0,0,0,0,IMPORTED,
FISIP_DR_WIMMY_HALIIM_S_IP_M_SOS,"Dr. WIMMY HALIIM, S.IP., M.Sos.",FISIP,,,2026-03,0,0,0,0,0,IMPORTED,
FISIP_ELMY_BONAFITA_ZAHRO_S_PSI_M_PSI,"ELMY BONAFITA ZAHRO, S.Psi., M.Psi.",FISIP,,,2026-03,0,0,0,0,0,IMPORTED,
FISIP_EMI_SETYANINGSIH_S_FIL_M_PHIL,"EMI SETYANINGSIH, S.Fil., M.Phil.",FISIP,,,2026-03,0,0,0,0,0,IMPORTED,
FISIP_FREDY_TORANG_WIDIYANTO_MUNTHE_S_SOS_M_A,"FREDY TORANG WIDIYANTO MUNTHE, S.Sos., M.A.",FISIP,,,2026-03,0,0,0,0,0,IMPORTED,
FISIP_GENTA_MAHARDHIKA_ROZALINNA_S_SOS_MA,"GENTA MAHARDHIKA ROZALINNA, S.Sos., MA",FISIP,,,2026-03,0,0,0,0,0,IMPORTED,
FISIP_IKA_RIZKI_YUSTISIA_S_I_KOM_M_A,"IKA RIZKI YUSTISIA, S.I. Kom., M.A.",FISIP,,,2026-03,0,0,0,0,0,IMPORTED,
FISIP_INDAH_WULANDARI_S_PD_M_SOS,"INDAH WULANDARI, S.Pd., M.Sos.",FISIP,,,2026-03,0,0,0,0,0,IMPORTED,
FISIP_IQBAL_FAJAR_DWIRANDA_S_IP_M_IP,"IQBAL FAJAR DWIRANDA, S.IP., M.IP.",FISIP,,,2026-03,0,0,0,0,0,IMPORTED,
FISIP_IRMA_FITRIANA_ULFAH_S_IP_M_SI,"IRMA FITRIANA ULFAH, S.IP., M.Si.",FISIP,,,2026-03,0,0,0,0,0,IMPORTED,
FISIP_JA_FAR_MUHAMMAD_S_IP_M_SOS,"JA`FAR MUHAMMAD, S.IP., M.Sos.",FISIP,,,2026-03,0,0,0,0,0,IMPORTED,
FISIP_JOHAN_WAHYUDI_S_IP_M_A,"JOHAN WAHYUDI, S.IP., M.A.",FISIP,,,2026-03,0,0,0,0,0,IMPORTED,
FISIP_KANYADIBYA_CENDANA_PRASETYO_S_IP_M_DEVST,"KANYADIBYA CENDANA PRASETYO, S.IP., M.DevSt.",FISIP,,,2026-03,0,0,0,0,0,IMPORTED,
FISIP_LIA_NIHLAH_NAJWAH_S_IP_M_SI,"LIA NIHLAH NAJWAH, S.IP., M.Si.",FISIP,,,2026-03,0,0,0,0,0,IMPORTED,
FISIP_LOLITA_PUSPA_SIWI_S_PD_M_SI,"LOLITA PUSPA SIWI, S.Pd., M.Si.",FISIP,,,2026-03,0,0,0,0,0,IMPORTED,
FISIP_LUTFI_AMIRUDDIN_S_SOS_M_SC,"LUTFI AMIRUDDIN, S.Sos., M.Sc",FISIP,,,2026-03,0,0,0,0,0,IMPORTED,
FISIP_MAYUKO_GALUH_MAHARDIKA_S_IP_M_IP,"MAYUKO GALUH MAHARDIKA, S.IP., M.IP.",FISIP,,,2026-03,0,0,0,0,0,IMPORTED,
FISIP_MELY_NOVIRYANI_S_SOS_M_M_M_A,"MELY NOVIRYANI, S.Sos., M.M., M.A.",FISIP,,,2026-03,0,0,0,0,0,IMPORTED,
FISIP_MOCHAMMAD_ALEXANDER_MUJIBURROHMAN_S_IP_M_IP,"MOCHAMMAD ALEXANDER MUJIBURROHMAN, S.IP., M .IP.",FISIP,,,2026-03,0,0,0,0,0,IMPORTED,
FISIP_MOCHAMMAD_FATKHURROHMAN_S_IP_M_A,"MOCHAMMAD FATKHURROHMAN, S.IP., M.A.",FISIP,,,2026-03,0,0,0,0,0,IMPORTED,
FISIP_MOHAMMAD_FAJAR_SHODIQ_RAMADLAN_S_IP_M_IP,"MOHAMMAD FAJAR SHODIQ RAMADLAN, S.IP., M.IP.",FISIP,,,2026-03,0,0,0,0,0,IMPORTED,
FISIP_MUHAMMAD_ABDUL_AZIS_S_PD_S_IP_M_PD_M_A,"MUHAMMAD ABDUL AZIS, S.Pd., S.IP., M.Pd., M.A.",FISIP,,,2026-03,0,0,0,0,0,IMPORTED,
FISIP_MUHAMMAD_ILHAM_NUGROHO_M_A,"MUHAMMAD ILHAM NUGROHO, M.A.",FISIP,,,2026-03,0,0,0,0,0,IMPORTED,
FISIP_MUHAMMAD_RIZA_HANAFI_S_IP_M_IA,"MUHAMMAD RIZA HANAFI, S.IP., M.IA",FISIP,,,2026-03,0,0,0,0,0,IMPORTED,
FISIP_M_FIKRI_A_R_S_KOM_M_A,"M. FIKRI A. R., S.Kom., M.A.",FISIP,,,2026-03,0,0,0,0,0,IMPORTED,
FISIP_NABIL_LINTANG_PAMUNGKAS_S_IP_M_A,"NABIL LINTANG PAMUNGKAS, S.IP., M.A.",FISIP,,,2026-03,0,0,0,0,0,IMPORTED,
FISIP_NAILA_KAMALIYA_S_PSI_M_PSI_PSIKOLOG,"NAILA KAMALIYA, S.Psi., M.Psi.,Psikolog.",FISIP,,,2026-03,0,0,0,0,0,IMPORTED,
FISIP_NEOLA_HESTU_PRAYOGO_S_IP_M_A,"NEOLA HESTU PRAYOGO, S.IP, M.A.",FISIP,,,2026-03,0,0,0,0,0,IMPORTED,
FISIP_NIKE_KUSUMAWANTI_S_SOS_M_A,"NIKE KUSUMAWANTI, S.Sos., M.A.",FISIP,,,2026-03,0,0,0,0,0,IMPORTED,
FISIP_NISA_ALFIRA_S_I_KOM_MA,"NISA ALFIRA, S.I.Kom., MA.",FISIP,,,2026-03,0,0,0,0,0,IMPORTED,
FISIP_NI_KOMANG_DESY_SETIAWATI_ARYA_PINATIH_S_IP_M_SI,"NI KOMANG DESY SETIAWATI ARYA PINATIH, S.IP., M.Si.",FISIP,,,2026-03,0,0,0,0,0,IMPORTED,
FISIP_NOVY_SETIA_YUNAS_S_IP_M_IP,"NOVY SETIA YUNAS, S.IP., M.IP.",FISIP,,,2026-03,0,0,0,0,0,IMPORTED,
FISIP_NYIMAS_NADYA_IZANA_S_K_PM_M_SI,"NYIMAS NADYA IZANA, S.K.Pm., M.Si.",FISIP,,,2026-03,0,0,0,0,0,IMPORTED,
FISIP_PANTRI_MUTHRIANA_ERZA_KILLIAN_S_IP_M_IEF_PH_D,"PANTRI MUTHRIANA ERZA KILLIAN, S.IP., M.IEF., Ph.D.",FISIP,,,2026-03,0,0,0,0,0,IMPORTED,
FISIP_RAHMAT_S_IP_M_SOS,"RAHMAT, S.IP., M.Sos.",FISIP,,,2026-03,0,0,0,0,0,IMPORTED,
FISIP_RAYHAN_AULIA_PRAKOSO_S_IP_M_SOS,"RAYHAN AULIA PRAKOSO, S.IP., M.Sos.",FISIP,,,2026-03,0,0,0,0,0,IMPORTED,
FISIP_RESTU_KARLINA_RAHAYU_S_IP_M_SI_PH_D,"RESTU KARLINA RAHAYU, S.IP., M.Si., Ph.D.",FISIP,,,2026-03,0,0,0,0,0,IMPORTED,
FISIP_REZA_TRIARDA_S_SOS_M_A,"REZA TRIARDA, S.Sos., M.A.",FISIP,,,2026-03,0,0,0,0,0,IMPORTED,
FISIP_ROMEL_MASYKURI_S_H_I_M_IP,"ROMEL MASYKURI, S.H.I., M.IP.",FISIP,,,2026-03,0,0,0,0,0,IMPORTED,
FISIP_RUTH_AGNESIA_SEMBIRING_S_SOS_M_A,"RUTH AGNESIA SEMBIRING, S.Sos., M.A.",FISIP,,,2026-03,0,0,0,0,0,IMPORTED,
FISIP_SEKAR_ARUM_NUSWANTARI_S_I_KOM_M_A,"SEKAR ARUM NUSWANTARI, S.I.Kom., M.A.",FISIP,,,2026-03,0,0,0,0,0,IMPORTED,
FISIP_SELLY_DIAN_WIDYASARI_S_PSI_M_PSI,"SELLY DIAN WIDYASARI, S.Psi., M.Psi.",FISIP,,,2026-03,0,0,0,0,0,IMPORTED,
FISIP_SINERGY_ADITYA_AIRLANGGA_S_AP_MPA,"SINERGY ADITYA AIRLANGGA, S.AP., MPA.",FISIP,,,2026-03,0,0,0,0,0,IMPORTED,
FISIP_SYAHIRUL_ALIM_S_SOS_M_SI,"SYAHIRUL ALIM, S.Sos., M.Si.",FISIP,,,2026-03,0,0,0,0,0,IMPORTED,
FISIP_TANAZZA_ZALSABELLA_FIRSTY_S_H_M_KN,"TANAZZA ZALSABELLA FIRSTY, S.H., M.Kn.",FISIP,,,2026-03,0,0,0,0,0,IMPORTED,
FISIP_TAUFIK_AKBAR_S_IP_M_IP,"TAUFIK AKBAR, S.IP., M.IP.",FISIP,,,2026-03,0,0,0,0,0,IMPORTED,
FISIP_ULIFA_RAHMA_S_PSI_M_PSI,"ULIFA RAHMA, S.Psi., M.Psi",FISIP,,,2026-03,0,0,0,0,0,IMPORTED,
FISIP_YULIEZAR_PERWIRA_DARA_S_PSI_M_PSI,"YULIEZAR PERWIRA DARA, S.Psi., M.Psi.",FISIP,,,2026-03,0,0,0,0,0,IMPORTED,
FISIP_YUNITA_KURNIAWATI_S_PSI_M_PSI,"YUNITA KURNIAWATI, S.Psi.., M.Psi..",FISIP,,,2026-03,0,0,0,0,0,IMPORTED,
FISIP_YUN_FITRAHYATI_LATURRAKHMI_S_I_KOM_M_I_KOM,"YUN FITRAHYATI LATURRAKHMI, S.I.Kom., M.I.Kom..",FISIP,,,2026-03,0,0,0,0,0,IMPORTED,
FISIP_YUSTIKA_CITRA_MAHENDRA_S_SOS_M_A,"YUSTIKA CITRA MAHENDRA, S.Sos., M.A.",FISIP,,,2026-03,0,0,0,0,0,IMPORTED,
FKG_BD_NABILAH_SHAFIYYAH_RAHMAYATI_S_KEB_M_SI,"Bd. NABILAH SHAFIYYAH RAHMAYATI, S.Keb., M.Si.",FKG,,,2026-03,0,0,0,0,0,IMPORTED,
FKG_DRG_AMBAR_PUSPITASARI_SP_KGA,"drg. AMBAR PUSPITASARI, Sp.KGA.",FKG,,,2026-03,0,0,0,0,0,IMPORTED,
FKG_DRG_FARIHAH_SEPTINA_SP_RAD_OM,"drg. FARIHAH SEPTINA, Sp.Rad.OM.",FKG,,,2026-03,0,0,0,0,0,IMPORTED,
FKG_UB_DRG_ABDUR_RAZAQ_KOMARUZZAMAN_M_BIOMED,"drg. Abdur Razaq Komaruzzaman,
 M.Biomed.",FKG UB,,,2026-03,0,0,0,0,0,IMPORTED,
FKG_UB_DRG_ANGGANI_PRASASTI_SP_KG,"drg. Anggani Prasasti, Sp.KG",FKG UB,,,2026-03,0,0,0,0,0,IMPORTED,
FKG_UB_DRG_CHANDRA_WIGATI_SP_ORT,"drg. Chandra Wigati, Sp.Ort",FKG UB,,,2026-03,0,0,0,0,0,IMPORTED,
FKG_UB_DRG_DONI_CAHYA_F_SP_KG,"drg. Doni Cahya F, Sp.KG",FKG UB,,,2026-03,0,0,0,0,0,IMPORTED,
FKG_UB_DRG_ERNANI_INDRAWATI_SP_ORT,"drg. Ernani Indrawati, Sp.Ort",FKG UB,,,2026-03,0,0,0,0,0,IMPORTED,
FKG_UB_DRG_FAIDAH_SP_KG,"drg. Faidah, Sp.KG",FKG UB,,,2026-03,0,0,0,0,0,IMPORTED,
FKG_UB_DRG_HIRZI_ASDYAKSA_SP_BM,"drg. Hirzi Asdyaksa, Sp.BM",FKG UB,,,2026-03,0,0,0,0,0,IMPORTED,
FKG_UB_DRG_JOKO_WIDYASTOMO_SP_BM,"drg. Joko Widyastomo, Sp.BM",FKG UB,,,2026-03,0,0,0,0,0,IMPORTED,
FKG_UB_DRG_MEILIA_AQUINA_HAKIM_SP_PM,"drg. Meilia Aquina Hakim, Sp.PM",FKG UB,,,2026-03,0,0,0,0,0,IMPORTED,
FKG_UB_DRG_NURAIDA_WISUDANI_SP_PD_SUBSPESIES_GEH,"drg. Nuraida Wisudani, Sp.Pd.
 Subspesies. Geh",FKG UB,,,2026-03,0,0,0,0,0,IMPORTED,
FKG_UB_DRG_ROBINSON_PASARIBU_SP_BM,"drg. Robinson Pasaribu, Sp.BM",FKG UB,,,2026-03,0,0,0,0,0,IMPORTED,
FKG_UB_DRG_R_SETYOHADI_MS,"drg. R. Setyohadi, MS",FKG UB,,,2026-03,0,0,0,0,0,IMPORTED,
FKG_UB_DRG_TEGAR_ARVIGA_SP_ORT,"drg. Tegar Arviga, Sp.Ort",FKG UB,,,2026-03,0,0,0,0,0,IMPORTED,
FKG_UB_DRG_WAHYU_SUSILANINGTYAS_SP_PROS,"drg. Wahyu Susilaningtyas, Sp.Pros.",FKG UB,,,2026-03,0,0,0,0,0,IMPORTED,
FKG_UB_DRG_WINIDIASTUTI_ANTASARI_SP_PERIO,"drg. Winidiastuti Antasari, Sp.Perio",FKG UB,,,2026-03,0,0,0,0,0,IMPORTED,
FKG_UB_DRG_YULLY_ENDANG_HERNANI_MURTIWARDHANI_MS,"drg. Yully Endang Hernani Murtiwardhani,
 MS",FKG UB,,,2026-03,0,0,0,0,0,IMPORTED,
FKH_DRH_APRILIA_RIZKY_RIADINI_M_SC,"drh. APRILIA RIZKY RIADINI, M.Sc.",FKH,,,2026-03,0,0,0,0,0,IMPORTED,
FKH_DRH_FARID_ABDURRAHMAN_M_VET,"drh. FARID ABDURRAHMAN, M.Vet.",FKH,,,2026-03,0,0,0,0,0,IMPORTED,
FK_BD_AFNIARI_MAHARANI_M_KEB,"Bd. AFNIARI MAHARANI, M.Keb.",FK,,,2026-03,0,0,0,0,0,IMPORTED,
FK_BELEVEN_KHRISMAWAN_S_PD_M_PD,"BELEVEN KHRISMAWAN, S.Pd., M.Pd.",FK,,,2026-03,0,0,0,0,0,IMPORTED,
FK_DR_ADITYA_RACHMAT_FEBRIANTO_SP_B,"dr. ADITYA RACHMAT FEBRIANTO, Sp.B.",FK,,,2026-03,0,0,0,0,0,IMPORTED,
FK_DR_ADITYO_PRABOWO_M_KED_KLIN_SP_OG,"dr. ADITYO PRABOWO, M.Ked.Klin., Sp.OG.",FK,,,2026-03,0,0,0,0,0,IMPORTED,
FK_DR_ALIFFA_NETA_YUSTISIANI_M_PD_KED,"dr. ALIFFA NETA YUSTISIANI, M.Pd.Ked.",FK,,,2026-03,0,0,0,0,0,IMPORTED,
FK_DR_ANDREW_WILLIAM_TULE_M_SC,"dr. ANDREW WILLIAM TULE, M.Sc.",FK,,,2026-03,0,0,0,0,0,IMPORTED,
FK_DR_ARGHYA_WICAKSANA_SP_OG,"Dr. ARGHYA WICAKSANA, Sp.OG.",FK,,,2026-03,0,0,0,0,0,IMPORTED,
FK_DR_ASTRID_PRAMUDYA_ANUGERAH_PUTRI_PRATAMA_SP_JP,"dr. ASTRID PRAMUDYA ANUGERAH PUTRI PRATAMA, Sp.JP.",FK,,,2026-03,0,0,0,0,0,IMPORTED,
FK_DR_CATUR_ARI_SETIANTO_SP_S_K,"dr. CATUR ARI SETIANTO, Sp.S(K).",FK,,,2026-03,0,0,0,0,0,IMPORTED,
FK_DR_DIAN_PRATIWI_SP_B_SUBSP_ONK_K,"dr. DIAN PRATIWI, Sp.B., Subsp.Onk.(K)",FK,,,2026-03,0,0,0,0,0,IMPORTED,
FK_DR_DRS_KHUSNUL_FATHONI_EFFENDY_M_AG,"Dr. Drs. KHUSNUL FATHONI EFFENDY, M.Ag.",FK,,,2026-03,0,0,0,0,0,IMPORTED,
FK_DR_DWI_FITRIANTI_ARIEZA_PUTRI_S_KED_SP_F_M,"dr. DWI FITRIANTI ARIEZA PUTRI, S.Ked., Sp.F.M.",FK,,,2026-03,0,0,0,0,0,IMPORTED,
FK_DR_ERDILIAN_JODI_PUTRA_PRATAMA_SP_PD,"dr. ERDILIAN JODI PUTRA PRATAMA, Sp.PD.",FK,,,2026-03,0,0,0,0,0,IMPORTED,
FK_DR_ERIKO_PRAWESTININGTYAS_SP_F,"dr. ERIKO PRAWESTININGTYAS, Sp.F.",FK,,,2026-03,0,0,0,0,0,IMPORTED,
FK_DR_FITRI_INDAH_SARI_SP_P,"dr. FITRI INDAH SARI, Sp.P.",FK,,,2026-03,0,0,0,0,0,IMPORTED,
FK_DR_HABIBA_AURORA_M_BIOMED_SP_RAD,"dr. HABIBA AURORA, M.Biomed., Sp.Rad.",FK,,,2026-03,0,0,0,0,0,IMPORTED,
FK_DR_HANIF_M_BIOMED_SP_AN,"dr. HANIF, M.Biomed., Sp.An.",FK,,,2026-03,0,0,0,0,0,IMPORTED,
FK_DR_IFTINAN_AMALIA_RAHMA_SUCI_SP_K_F_R,"dr. IFTINAN AMALIA RAHMA SUCI, Sp.K.F.R.",FK,,,2026-03,0,0,0,0,0,IMPORTED,
FK_DR_INTAN_WASAPUTRI_DONOSEPUTRO_SP_D_V,"dr. INTAN WASAPUTRI DONOSEPUTRO, Sp.D.V.",FK,,,2026-03,0,0,0,0,0,IMPORTED,
FK_DR_LAURENTIA_IMA_MONICA_SP_A_M_BIOMED,"dr. LAURENTIA IMA MONICA, Sp.A., M.Biomed",FK,,,2026-03,0,0,0,0,0,IMPORTED,
FK_DR_NYOMAN_SATVIKA_DHARMA_YUDHA_SP_PD,"dr. NYOMAN SATVIKA DHARMA YUDHA, Sp.PD.",FK,,,2026-03,0,0,0,0,0,IMPORTED,
FK_DR_PRASETYA_ISMAIL_PERMADI_M_BIOMED_SP_A_K,"dr. PRASETYA ISMAIL PERMADI, M.Biomed., Sp.A(K).",FK,,,2026-03,0,0,0,0,0,IMPORTED,
FK_DR_PRIMADHITYO_SP_RAD,"dr. PRIMADHITYO, Sp.Rad.",FK,,,2026-03,0,0,0,0,0,IMPORTED,
FK_DR_PRISCA_ANINDHITA_FAJARPENI_S_KED_SP_B,"dr. PRISCA ANINDHITA FAJARPENI, S.Ked., Sp.B.",FK,,,2026-03,0,0,0,0,0,IMPORTED,
FK_DR_RAKHMAD_ADITYA_HERNAWAN_SP_OT,"dr. RAKHMAD ADITYA HERNAWAN, Sp.OT.",FK,,,2026-03,0,0,0,0,0,IMPORTED,
FK_DR_SAFITRI_DWICAHYANI_M_P_H,"dr. SAFITRI DWICAHYANI, M.P.H.",FK,,,2026-03,0,0,0,0,0,IMPORTED,
FK_DR_SASTIA_RAKHMA_SP_P_K,"dr. SASTIA RAKHMA, Sp.P(K).",FK,,,2026-03,0,0,0,0,0,IMPORTED,
FK_DR_TAUFIQ_ABDULLAH_SP_EM_K_TOX,"dr. TAUFIQ ABDULLAH, Sp.EM., K.Tox.",FK,,,2026-03,0,0,0,0,0,IMPORTED,
FK_DR_ZENDY_SAGITA_SP_M,"dr. ZENDY SAGITA, Sp.M.",FK,,,2026-03,0,0,0,0,0,IMPORTED,
FK_ERA_NURISA_WINDARI_SST_M_KES,"ERA NURISA WINDARI, SST., M.Kes.",FK,,,2026-03,0,0,0,0,0,IMPORTED,
FK_KENTRI_ANGGARINA_GUMANTI_S_ST_M_KES,"KENTRI ANGGARINA GUMANTI, S.ST., M.Kes.",FK,,,2026-03,0,0,0,0,0,IMPORTED,
FK_KRISJENTHA_IFFAH_AGUSTASARI_S_KEB_BD_M_KES,"KRISJENTHA IFFAH AGUSTASARI, S.Keb., Bd., M.Kes.",FK,,,2026-03,0,0,0,0,0,IMPORTED,
FK_LAELY_HIDAYATI_S_PD_M_PD,"LAELY HIDAYATI, S.Pd., M.Pd.",FK,,,2026-03,0,0,0,0,0,IMPORTED,
FK_LUTHFI_AHMAD_MUCHLASHI_S_FARM_APT_M_FARM,"LUTHFI AHMAD MUCHLASHI, S.Farm., Apt., M.Farm.",FK,,,2026-03,0,0,0,0,0,IMPORTED,
FK_MEGA_ULFAH_S_S_T_M_KEB,"MEGA ULFAH, S.S.T., M.Keb.",FK,,,2026-03,0,0,0,0,0,IMPORTED,
FK_MUSTIKA_DEWI_S_ST_M_KEB,"MUSTIKA DEWI, S.ST., M.Keb.",FK,,,2026-03,0,0,0,0,0,IMPORTED,
FK_SHOFI_NUR_RAHMAH_S_E_M_M,"SHOFI NUR RAHMAH, S.E., M.M.",FK,,,2026-03,0,0,0,0,0,IMPORTED,
FK_THAREQ_BARASABHA_S_KED_M_T,"THAREQ BARASABHA, S.Ked., M.T.",FK,,,2026-03,0,0,0,0,0,IMPORTED,
FP_HESTHI_UTAMI_NUGROHO_SP_GRAD_DIP_EMD_M_EMD,"HESTHI UTAMI NUGROHO, SP., Grad.Dip.EMD., M.EMD.",FP,,,2026-03,0,0,0,0,0,IMPORTED,
FP_IR_NIDAMULYAWATY_MAARTHEN_M_SI,"Ir. NIDAMULYAWATY MAARTHEN, M.Si.",FP,,,2026-03,0,0,0,0,0,IMPORTED,
